time,hvac_on,outdoor_temp,outdoor_rh,return_temp,mixed_temp,supply_temp,return_rh,mixed_rh,supply_rh,outdoor_co2_ppm,return_co2_ppm,mixed_co2_ppm,supply_co2_ppm,total_flow_kg_s,oa_flow_kg_s,recirc_flow_kg_s,chw_flow_kg_s,chw_flow_m3_min,coil_load_kw,coil_load_latent_kw,coil_load_sensible_kw,chiller_power_kw,coil_valve_pos,chw_t_in,chw_t_out,fan_power_kw,chw_pump_power_kw,chw_pump_dp_pa,chw_pump_inv,fan_dp_pa,supply_static_pa,fan_flow_m3_min,coil_dp_pa,supply_trunk_dp_pa,return_trunk_dp_pa,fan_inv,zone1_temp,zone1_flow_kg_s,zone1_damper,zone1_dp_pa,zone1_co2_ppm,zone1_rh,zone1_occupancy,zone2_temp,zone2_flow_kg_s,zone2_damper,zone2_dp_pa,zone2_co2_ppm,zone2_rh,zone2_occupancy,zone3_temp,zone3_flow_kg_s,zone3_damper,zone3_dp_pa,zone3_co2_ppm,zone3_rh,zone3_occupancy,zone4_temp,zone4_flow_kg_s,zone4_damper,zone4_dp_pa,zone4_co2_ppm,zone4_rh,zone4_occupancy,oa_damper,ra_damper,ea_damper,peak_co2_ppm,co2_penalty,co2_violation_penalty,sac_reward
2025-07-29 02:58:00,False,25.88,88.8,28.033622146178942,25.88,,62.22168980512986,88.80000000000001,88.80000000000001,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.141930437349213,0.0,0.0,0.0,420.0,63.121349875774946,0.0,27.921271730433023,0.0,0.0,0.0,420.0,62.01817269016933,0.0,27.716146060568374,0.0,0.0,0.0,420.0,61.64199382780306,0.0,28.347740790267952,0.0,0.0,0.0,420.0,62.30165475507812,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 02:59:00,False,25.84,88.9,28.031772254654644,25.84,,62.281345306010536,88.90000000000002,88.90000000000002,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.13943647114842,0.0,0.0,0.0,420.0,63.183156149185116,0.0,27.919864068090067,0.0,0.0,0.0,420.0,62.076876140369144,0.0,27.714984086195226,0.0,0.0,0.0,420.0,61.70045688084813,0.0,28.344858272079193,0.0,0.0,0.0,420.0,62.36145599531342,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:00:00,False,25.8,89.0,28.029785724378225,25.8,,62.34100759426148,89.00000000000001,89.00000000000001,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.13681022022877,0.0,0.0,0.0,420.0,63.24492259279957,0.0,27.918319047898922,0.0,0.0,0.0,420.0,62.13559542110995,0.0,27.71367862921771,0.0,0.0,0.0,420.0,61.758978718539325,0.0,28.34184428228516,0.0,0.0,0.0,420.0,62.42125448587312,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:01:00,False,25.810000000000002,88.9,28.02766304490764,25.810000000000002,,62.40067779234262,88.90000000000002,88.90000000000002,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.13422850241177,0.0,0.0,0.0,420.0,63.30620267471596,0.0,27.916815118743642,0.0,0.0,0.0,420.0,62.19386830265889,0.0,27.712414938946523,0.0,0.0,0.0,420.0,61.817066216090396,0.0,28.338876388563534,0.0,0.0,0.0,420.0,62.48059666724972,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:02:00,False,25.82,88.8,28.025583737166368,25.82,,62.45989199192882,88.80000000000001,88.80000000000001,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.13169116062805,0.0,0.0,0.0,420.0,63.36699731074287,0.0,27.91535213437301,0.0,0.0,0.0,420.0,62.25169556968265,0.0,27.711192861079386,0.0,0.0,0.0,420.0,61.87472009913441,0.0,28.335954427640186,0.0,0.0,0.0,420.0,62.53948330112606,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:03:00,False,25.83,88.7,28.023547645930158,25.83,,62.51865099268902,88.7,88.7,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.129198038362237,0.0,0.0,0.0,420.0,63.427307419840396,0.0,27.91392994905635,0.0,0.0,0.0,420.0,62.30907800980269,0.0,27.710012241884073,0.0,0.0,0.0,420.0,61.93194109651976,0.0,28.333078236819308,0.0,0.0,0.0,420.0,62.59791515277523,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:04:00,False,25.84,88.6,28.021554616530494,25.84,,62.57695559750091,88.6,88.6,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.126748979650984,0.0,0.0,0.0,420.0,63.48713392406909,0.0,27.912548417581668,0.0,0.0,0.0,420.0,62.366016413556814,0.0,27.708872928196307,0.0,0.0,0.0,420.0,61.988729940264754,0.0,28.330247653981363,0.0,0.0,0.0,420.0,62.65589299101434,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:05:00,False,25.85,88.5,28.01960449485258,25.85,,62.634806612405825,88.49999999999999,88.49999999999999,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.12434382908103,0.0,0.0,0.0,420.0,63.54647774854374,0.0,27.91120739525381,0.0,0.0,0.0,420.0,62.4225115743534,0.0,27.707774767417654,0.0,0.0,0.0,420.0,62.04508736551435,0.0,28.327462517581054,0.0,0.0,0.0,420.0,62.71341758815673,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:06:00,False,25.86,88.4,28.01769712733339,25.86,,62.69220484656293,88.4,88.4,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.121982431787266,0.0,0.0,0.0,420.0,63.605339821383446,0.0,27.909906737892623,0.0,0.0,0.0,420.0,62.47856428843258,0.0,27.70671760751344,0.0,0.0,0.0,420.0,62.101014110497324,0.0,28.324722666645282,0.0,0.0,0.0,420.0,62.77048971996467,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:07:00,False,25.869999999999997,88.3,28.015832360959653,25.869999999999997,,62.74915111220497,88.29999999999998,88.29999999999998,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.119664633450792,0.0,0.0,0.0,420.0,63.66372107366479,0.0,27.908646301831116,0.0,0.0,0.0,420.0,62.53417535482093,0.0,27.705701297010666,0.0,0.0,0.0,420.0,62.15651091648328,0.0,28.322027940771118,0.0,0.0,0.0,420.0,62.827110165603315,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:08:00,False,25.88,88.2,28.014010043265923,25.88,,62.80564622459269,88.20000000000002,88.20000000000002,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.117390280296995,0.0,0.0,0.0,420.0,63.721622439371004,0.0,27.907425943913637,0.0,0.0,0.0,420.0,62.5893455752919,0.0,27.704725684995932,0.0,0.0,0.0,420.0,62.21157852773788,0.0,28.31937818012379,0.0,0.0,0.0,420.0,62.883279707595406,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:09:00,False,25.89,88.1,28.012230022332588,25.89,,62.86169100196902,88.09999999999998,88.09999999999998,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.11515921909363,0.0,0.0,0.0,420.0,63.77904485534973,0.0,27.90624552149406,0.0,0.0,0.0,420.0,62.644075754324746,0.0,27.70379062111337,0.0,0.0,0.0,420.0,62.26621769148394,0.0,28.316773225434662,0.0,0.0,0.0,420.0,62.938999131772064,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:10:00,False,25.9,88.0,28.010492146783935,25.9,,62.917286265517845,88.00000000000001,88.00000000000001,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.112971297148906,0.0,0.0,0.0,420.0,63.83598926126115,0.0,27.905104892433958,0.0,0.0,0.0,420.0,62.69836669906174,0.0,27.702895955562585,0.0,0.0,0.0,420.0,62.320429157856225,0.0,28.314212917999242,0.0,0.0,0.0,420.0,62.99426922722928,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:11:00,False,25.939999999999998,87.7,28.008796265786174,25.939999999999998,,62.97243283931694,87.70000000000002,87.70000000000002,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.11093217305958,0.0,0.0,0.0,420.0,63.89192195381879,0.0,27.904110691100808,0.0,0.0,0.0,420.0,62.7517014272013,0.0,27.702152370635062,0.0,0.0,0.0,420.0,62.37368930272342,0.0,28.31180336087517,0.0,0.0,0.0,420.0,63.048569644811266,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:12:00,False,25.98,87.4,28.007249648917654,25.98,,63.02660686668629,87.4,87.4,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.109041322011894,0.0,0.0,0.0,420.0,63.94684182886212,0.0,27.90326239632904,0.0,0.0,0.0,420.0,62.80407896018517,0.0,27.70155930818087,0.0,0.0,0.0,420.0,62.425997247984085,0.0,28.309544020098816,0.0,0.0,0.0,420.0,63.101899269551566,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:13:00,False,26.02,87.1,28.005851761655155,26.02,,63.079807331564986,87.09999999999998,87.09999999999998,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.107298221043123,0.0,0.0,0.0,420.0,64.00074781533357,0.0,27.902559488808027,0.0,0.0,0.0,420.0,62.85549835031483,0.0,27.7011162121121,0.0,0.0,0.0,420.0,62.477352147115305,0.0,28.307434363597864,0.0,0.0,0.0,420.0,63.15425701817227,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:14:00,False,26.06,86.8,28.004602071390277,26.06,,63.13203324971561,86.8,86.8,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.10570234903505,0.0,0.0,0.0,420.0,64.05363887514812,0.0,27.90200145107546,0.0,0.0,0.0,420.0,62.905958680625,0.0,27.700822528395246,0.0,0.0,0.0,420.0,62.52775318502993,0.0,28.305473861184627,0.0,0.0,0.0,420.0,63.205641838960624,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:15:00,False,26.1,86.5,28.003500047422598,26.1,,63.18328366859167,86.5,86.5,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.104253186707442,0.0,0.0,0.0,420.0,64.10551400305503,0.0,27.901587767510794,0.0,0.0,0.0,420.0,62.95545906475313,0.0,27.700677705043613,0.0,0.0,0.0,420.0,62.57719957793346,0.0,28.303661984549358,0.0,0.0,0.0,420.0,63.256052711645424,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:16:00,False,26.14,86.2,28.002545160952803,26.14,,63.23355766720612,86.2,86.2,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.102950216611596,0.0,0.0,0.0,420.0,64.15637222650447,0.0,27.90131792432867,0.0,0.0,0.0,420.0,63.00399864681066,0.0,27.70068119210976,0.0,0.0,0.0,420.0,62.62569057317935,0.0,28.301998207253604,0.0,0.0,0.0,420.0,63.30548864727375,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:17:00,False,26.18,85.9,28.001736885075903,26.18,,63.282854355995624,85.90000000000003,85.90000000000003,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.101792923123853,0.0,0.0,0.0,420.0,64.20621260550766,0.0,27.901191409572398,0.0,0.0,0.0,420.0,63.051576601250616,0.0,27.700832441677953,0.0,0.0,0.0,420.0,62.673225449122825,0.0,28.300482004723584,0.0,0.0,0.0,420.0,63.353948688083975,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:18:00,False,26.22,85.6,28.001074694774445,26.22,,63.331172876686246,85.6,85.6,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.10078079243917,0.0,0.0,0.0,420.0,64.25503423250096,0.0,27.901207713107446,0.0,0.0,0.0,420.0,63.098192132735186,0.0,27.701130907856687,0.0,0.0,0.0,420.0,62.719803514975226,0.0,28.29911285424357,0.0,0.0,0.0,420.0,63.40143190737921,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:19:00,False,26.26,85.3,28.00055806691172,26.26,,63.37851240215714,85.30000000000003,85.30000000000003,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.099913312564716,0.0,0.0,0.0,420.0,64.30283623220492,0.0,27.901366326614955,0.0,0.0,0.0,420.0,63.143844476004205,0.0,27.701576046771176,0.0,0.0,0.0,420.0,62.76542411065408,0.0,28.297890234949325,0.0,0.0,0.0,420.0,63.447937409400225,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:20:00,False,26.3,85.0,28.000186480225043,26.3,,63.42487213630218,84.99999999999997,84.99999999999997,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.099189973313468,0.0,0.0,0.0,420.0,64.34961776148288,0.0,27.901666743585267,0.0,0.0,0.0,420.0,63.188532895737445,0.0,27.702167316555926,0.0,0.0,0.0,420.0,62.81008660663675,0.0,28.296813627821525,0.0,0.0,0.0,420.0,63.493464329194914,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:21:00,False,26.26,85.1,27.999959415319047,26.26,,63.47025131389265,85.10000000000001,85.10000000000001,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.098328104297842,0.0,0.0,0.0,420.0,64.39643307258261,0.0,27.901823723311498,0.0,0.0,0.0,420.0,63.23330396722249,0.0,27.702608626578062,0.0,0.0,0.0,420.0,62.85487280629374,0.0,28.295599152479237,0.0,0.0,0.0,420.0,63.53905589172779,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:22:00,False,26.22,85.2,27.99958990166666,26.22,,63.51570668121508,85.2,85.2,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.097328194115782,0.0,0.0,0.0,420.0,64.44328303965136,0.0,27.90183777631549,0.0,0.0,0.0,420.0,63.2781582527425,0.0,27.702900530846627,0.0,0.0,0.0,420.0,62.89978304491971,0.0,28.29424729725719,0.0,0.0,0.0,420.0,63.58471271953417,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:23:00,False,26.18,85.3,27.99907844963377,26.18,,63.56123883918154,85.30000000000001,85.30000000000001,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.096190729641933,0.0,0.0,0.0,420.0,64.49016852508652,0.0,27.901709411302026,0.0,0.0,0.0,420.0,63.3230963061549,0.0,27.703043581323936,0.0,0.0,0.0,420.0,62.94481765160598,0.0,28.292758548760414,0.0,0.0,0.0,420.0,63.630435426283015,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:24:00,False,26.14,85.4,27.998425567757078,26.14,,63.606848379829394,85.4,85.4,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.09491619603372,0.0,0.0,0.0,420.0,64.53709037969159,0.0,27.90143913516532,0.0,0.0,0.0,420.0,63.36811867301252,0.0,27.703038327933147,0.0,0.0,0.0,420.0,62.98997694933678,0.0,28.291133391870364,0.0,0.0,0.0,420.0,63.67622461689598,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:25:00,False,26.1,85.5,27.997631762750636,26.1,,63.65253588644516,85.5,85.5,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.093505076737404,0.0,0.0,0.0,420.0,64.58404944282863,0.0,27.90102745299544,0.0,0.0,0.0,420.0,63.41322589067925,0.0,27.70288531856579,0.0,0.0,0.0,420.0,63.03526125508705,0.0,28.289372309751023,0.0,0.0,0.0,420.0,63.72208088766806,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:26:00,False,26.06,85.6,27.996697539512414,26.06,,63.69830193368718,85.6,85.6,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.091957853494126,0.0,0.0,0.0,420.0,64.631046542572,0.0,27.90047486808474,0.0,0.0,0.0,420.0,63.45841848844732,0.0,27.70258509908927,0.0,0.0,0.0,420.0,63.08067087991704,0.0,28.287475783854994,0.0,0.0,0.0,420.0,63.768004826384306,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:27:00,False,26.02,85.7,27.995623401130782,26.02,,63.744147087707425,85.7,85.7,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.090275006345905,0.0,0.0,0.0,420.0,64.6780824958561,0.0,27.899781881934253,0.0,0.0,0.0,420.0,63.503696987651516,0.0,27.70213821335435,0.0,0.0,0.0,420.0,63.12620612906281,0.0,28.285444293929547,0.0,0.0,0.0,420.0,63.81399701243616,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:28:00,False,25.98,85.8,27.994409848891014,25.98,,63.790071906270605,85.80000000000001,85.80000000000001,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.088457013641648,0.0,0.0,0.0,420.0,64.72515810862537,0.0,27.89894899426007,0.0,0.0,0.0,420.0,63.54906190178116,0.0,27.7015452032026,0.0,0.0,0.0,420.0,63.17186730203238,0.0,28.283278318022678,0.0,0.0,0.0,420.0,63.860058016935305,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:29:00,False,25.939999999999998,85.9,27.993057382281748,25.939999999999998,,63.83607693887168,85.9,85.9,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.086504352043107,0.0,0.0,0.0,420.0,64.77227417597607,0.0,27.8979767029997,0.0,0.0,0.0,420.0,63.59451373659272,0.0,27.700806608473812,0.0,0.0,0.0,420.0,63.217654692692406,0.0,28.28097833248911,0.0,0.0,0.0,420.0,63.90618840282683,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:30:00,False,25.9,86.0,27.991566499001433,25.9,,63.8821627268514,85.99999999999999,85.99999999999999,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.084417496530843,0.0,0.0,0.0,420.0,64.8194314823037,0.0,27.896865504318384,0.0,0.0,0.0,420.0,63.64005299021633,0.0,27.699922967013414,0.0,0.0,0.0,420.0,63.2635685893582,0.0,28.278544811996298,0.0,0.0,0.0,420.0,63.95238872499897,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:31:00,False,25.9,86.1,27.989937694964734,25.9,,63.928329803510906,86.1,86.1,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.082338001410143,0.0,0.0,0.0,420.0,64.86674834583913,0.0,27.895758260615413,0.0,0.0,0.0,420.0,63.68573676916741,0.0,27.699042590064433,0.0,0.0,0.0,420.0,63.30961845263092,0.0,28.276119911130415,0.0,0.0,0.0,420.0,63.99873977768712,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:32:00,False,25.9,86.2,27.9883146908051,25.9,,63.97464483621954,86.2,86.2,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.08026584072072,0.0,0.0,0.0,420.0,64.914224233883,0.0,27.89465495781423,0.0,0.0,0.0,420.0,63.73156463351536,0.0,27.698165465566507,0.0,0.0,0.0,420.0,63.35580389326781,0.0,28.273703599360395,0.0,0.0,0.0,420.0,64.0452410989211,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:33:00,False,25.9,86.3,27.98669746586546,25.9,,64.0211073666986,86.3,86.3,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.078200988593853,0.0,0.0,0.0,420.0,64.9618586151843,0.0,27.893555581888375,0.0,0.0,0.0,420.0,63.77753614449656,0.0,27.697291581503833,0.0,0.0,0.0,420.0,63.40212452300297,0.0,28.271295846263317,0.0,0.0,0.0,420.0,64.09189222778615,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:34:00,False,25.9,86.4,27.985085999562344,25.9,,64.06771693785196,86.4,86.4,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.07614341925206,0.0,0.0,0.0,420.0,65.00965095994033,0.0,27.89246011886132,0.0,0.0,0.0,420.0,63.823650864514214,0.0,27.696420925904995,0.0,0.0,0.0,420.0,63.448579954545835,0.0,28.268896621524018,0.0,0.0,0.0,420.0,64.13869270442278,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
2025-07-29 03:35:00,False,25.9,86.5,27.983480271385595,25.9,,64.11447309376426,86.5,86.5,420.0,420.0,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.07409310700877,0.0,0.0,0.0,420.0,65.05760073979529,0.0,27.891368554806267,0.0,0.0,0.0,420.0,63.86990835713521,0.0,27.695553486842808,0.0,0.0,0.0,420.0,63.49516980158077,0.0,28.266505894934713,0.0,0.0,0.0,420.0,64.18564207002598,0.0,0.0,0.0,0.0,420.0,1.0211746879890519e-21,0.0,-0.0
